,표준ID,정류장명,ARS-ID,X좌표,Y좌표,epsg5179_x,epsg5179_y
338,100900173,종로센트레빌후문.e편한세상보문아파트,1855,127.0162354,37.58189784,1953722.326,957286.6251
339,100900174,국립민속박물관,1540,126.9795534,37.57925518,1953446.446,954046.1885
340,100900176,광화문한국통신,1599,126.9773172,37.57190187,1952631.727,953844.1991
341,100900177,경복궁역,1685,126.9724733,37.57707221,1953207.743,953419.6733
342,100900178,삼청공원,1501,126.9816469,37.58822768,1954440.882,954236.5323
343,100900179,법련사,1720,126.9796651,37.57658798,1953150.478,954054.4124
344,100900180,엄마분식,1791,126.9557163,37.60124243,1955897.762,951955.5671
345,100900181,부암동주민센터.무계원,1821,126.9637682,37.59293534,1954972.037,952661.0586
346,100900182,구기터널입구,1549,126.9567769,37.60820461,1956669.646,952053.6569
347,100900184,청구빌라,1577,126.956984,37.60461026,1956270.761,952069.6299
348,100900186,독립문역3번출구,1554,126.9597453,37.57287848,1952748.854,952293.1137
349,100900187,신학대학교총회본부,1587,126.9634446,37.57397631,1952868.782,952620.4764
350,100900188,적십자병원후문앞,1514,126.9652273,37.56752954,1952152.646,952773.825
351,100900189,안국역2번출구앞,1805,126.9861183,37.57717282,1953212.227,954624.589
352,100900191,종로5가역,1794,127.0000249,37.57067136,1952484.296,955848.7025
353,100900192,동대문종합시장,1702,127.00614,37.57117606,1952537.434,956389.0063
354,100900195,연건동,1686,127.000745,37.57612566,1953089.086,955915.5081
355,100900197,명륜새마을금고,1504,126.9967049,37.58765327,1954369.923,955565.6146
356,100900198,성균관대학교앞,1598,126.9993659,37.58330826,1953886.609,955797.9785
357,100900199,성대입구,1697,126.998853,37.5832668,1953882.251,955752.6687
358,100900200,혜화동로터리,1841,127.0010032,37.58591961,1954175.557,955944.0791
359,100900201,국민생활관,1852,126.9993138,37.5896276,1954587.735,955797.1156
360,100900202,서울성곽.성대후문,1515,126.9896321,37.5892577,1954551.297,954942.1417
361,100900203,성대후문.와룡공원,1860,126.989734,37.58915228,1954539.552,954951.0745
362,100900204,성균관대학교,1881,126.9900036,37.58846387,1954463.047,954974.4616
363,100900205,동묘역,1595,127.0142454,37.57269435,1952702.15,957105.6402
364,100900206,종로센트레빌아파트,1563,127.0156927,37.58035344,1953551.229,957237.8245
365,100900207,창신초등학교,1582,127.0153886,37.5769032,1953168.58,957208.9991
366,100900210,창신쌍용1단지.종로센트레빌아파트,1844,127.0155693,37.58032282,1953547.888,957226.9112
367,100900211,공평.종각,1888,126.9832427,37.57159379,1952594.653,954367.2694
368,100900213,조계사,1889,126.9831199,37.57386542,1952846.739,954357.8118
369,100900214,독립문역,1882,126.9594078,37.57328385,1952794,952263.5695
370,100900215,교남동주민센터,1820,126.96128,37.5721523,1952667.51,952428.1737
371,100900217,종로1.2.3.4가동주민센터,1557,126.9911314,37.57438371,1952900.379,955065.5695
372,101000001,남대문세무서.서울백병원,2001,126.9875299,37.56498481,1951859.346,954741.8585
373,101000002,서울백병원.국가인권위.안중근활동터,2002,126.9878515,37.56435047,1951788.814,954769.8768
374,101000003,서울역버스환승센터,2003,126.9723558,37.55502515,1950761.787,953395.5643
375,101000004,서울역버스환승센터,2004,126.9725028,37.55547483,1950811.604,953408.8282
376,101000005,서울역버스환승센터,2005,126.9727617,37.5553877,1950801.809,953431.6415
377,101000006,서울역버스환승센터,2006,126.9728548,37.55547941,1950811.938,953439.9216
378,101000007,서울역버스환승센터.강우규의거터,2007,126.9731162,37.55548398,1950812.316,953463.0128
379,101000008,숭례문,2008,126.9737784,37.55863886,1951162.006,953523.4616
380,101000009,만리동고개,2101,126.9626582,37.55178706,1950407.39,952536.9589
381,101000010,손기정체육공원입구,2102,126.9662339,37.55444595,1950700.581,952854.4755
382,101000011,경기여상입구,2103,126.9679393,37.5565519,1950933.371,953006.4306
383,101000012,서울역서부,2104,126.9693762,37.55632559,1950907.546,953133.2021
384,101000013,서울역서부,2105,126.9692773,37.55699791,1950982.186,953124.888
385,101000014,서울역서부,2106,126.9691354,37.55838363,1951135.995,953113.2231
386,101000015,종근당.충정로역,2107,126.9644805,37.55951319,1951263.647,952702.8062
387,101000016,한국경제신문사,2108,126.9677661,37.56043866,1951364.675,952993.5746
388,101000017,한국경제신문사,2109,126.9681135,37.56062347,1951385.005,953024.373
389,101000018,경찰청.동북아역사재단,2110,126.9691267,37.56304949,1951653.654,953115.3787
390,101000020,서대문경찰서.농협은행.유관순활동터,2113,126.9677868,37.56490628,1951860.325,952998.2097
391,101000021,염천교,2116,126.9733603,37.55985975,1951297.664,953487.2932
392,101000022,숭례문,2117,126.9732933,37.55829684,1951124.3,953480.404
393,101000023,숭례문.한국일보,2118,126.9737376,37.55877131,1951176.721,953519.9403
394,101000025,후암삼거리,2120,126.9760824,37.55334181,1950573.188,953723.6795
395,101000026,숭례문,2121,126.9744043,37.55873271,1951172.109,953578.8005
396,101000027,숭례문,2122,126.97402,37.558487,1951145.038,953544.7059
397,101000028,숭례문,2123,126.9736983,37.55796032,1951086.765,953515.9655
398,101000029,남대문시장악세사리전문상가,2124,126.9762052,37.55861324,1951157.966,953737.7852
399,101000030,숭례문남산방향,2125,126.9756721,37.55855816,1951152.118,953690.6668
400,101000031,남대문시장,2126,126.9800598,37.56119108,1951442.074,954079.8129
401,101000032,북창동.남대문시장,2127,126.97792,37.561175,1951441.338,953890.8184
402,101000033,시청앞,2128,126.9765581,37.56232445,1951569.533,953771.2471
403,101000034,삼성본관앞,2131,126.9759075,37.56205175,1951539.598,953713.6191
404,101000035,시청앞,2132,126.9761427,37.56276276,1951618.365,953734.8311
405,101000036,서소문,2133,126.9748873,37.56320674,1951668.242,953624.2332
406,101000037,서소문,2134,126.9753399,37.5636754,1951720.014,953664.4955
407,101000038,시청.서소문청사,2135,126.9749539,37.56352484,1951703.5,953630.3122
408,101000039,서울신문사,2137,126.9773647,37.56836329,1952239.116,953846.21
409,101000040,우리은행종로지점,2139,126.9829289,37.567519,1952142.728,954337.0712
410,101000041,롯데백화점,2140,126.9820649,37.5644918,1951807.295,954258.9191
411,101000042,해운센터.롯데영프라자,2141,126.9815478,37.56289078,1951629.921,954212.2716
412,101000043,롯데영프라자,2142,126.982008,37.562885,1951629.056,954252.9115
413,101000045,신세계앞,2144,126.9815121,37.5607642,1951394.005,954207.8171
414,101000046,남대문시장.회현역,2145,126.9777651,37.55826752,1951118.844,953875.3454
415,101000047,남대문시장.회현역,2146,126.9784645,37.55849203,1951143.409,953937.2563
416,101000048,남산3호터널,2147,126.9826695,37.55845577,1951137.334,954308.6282
417,101000049,남산3호터널,2148,126.9827191,37.5594623,1951248.979,954313.6236
418,101000050,명동입구,2149,126.9852408,37.56065389,1951379.957,954537.0664
419,101000051,퇴계로2가.명동역,2150,126.9844914,37.56089348,1951406.901,954471.0256
420,101000052,퇴계로3가.한옥마을.한국의집,2151,126.9917289,37.5612168,1951439.29,955110.4295
421,101000053,퇴계로3가.한옥마을.한국의집,2152,126.992484,37.56087174,1951400.647,955176.9122
422,101000054,충무로역2번출구.대한극장앞,2153,126.9949176,37.56122329,1951438.492,955392.0554
423,101000055,충무로역8번출구.대한극장앞,2154,126.9965577,37.56191809,1951514.799,955537.3198
424,101000056,초동,2155,126.993112,37.56334618,1951674.875,955233.8573
425,101000057,을지로입구.로얄호텔,2156,126.9853903,37.56587574,1951959.223,954553.4424
426,101000058,을지로입구.시청입구,2157,126.9811712,37.56613826,1951990.397,954181.0006
427,101000059,을지로2가.기업은행본점.서울노동청,2158,126.9865234,37.56624623,1951999.779,954653.7348
428,101000060,을지로2가.파인에비뉴,2159,126.9888282,37.56600948,1951972.404,954857.1353
429,101000061,을지로3가,2160,126.9903756,37.56635564,1952010.066,954993.9993
430,101000062,을지로3가,2161,126.9913276,37.56612052,1951983.525,955077.9318
431,101000063,을지로4가,2162,126.9962179,37.56664702,1952039.611,955510.1219
432,101000064,을지로4가.베스트웨스턴국도,2163,126.9968473,37.56640104,1952012.023,955565.5595
433,101000065,중구청앞.덕수중학교,2164,126.9981401,37.5647746,1951830.967,955678.7665
434,101000066,을지로5가,2165,126.9992585,37.56681829,1952057.178,955778.7456
435,101000067,을지로5가.중부시장,2166,127.001115,37.56662004,1952034.311,955942.5803
436,101000068,방산시장.훈련원종합체육관,2167,127.0024045,37.56796085,1952182.463,956057.2467
437,101000069,을지로5가.훈련원종합체육관,2168,127.0025946,37.56582435,1951945.34,956072.78
438,101000070,을지로6가.국립중앙의료원,2169,127.0063778,37.56607471,1951971.355,956407.0327
439,101000071,광희동,2170,127.0072097,37.56505283,1951857.597,956479.9057
440,101000072,광희동,2171,127.0079579,37.56499511,1951850.847,956545.9489
441,101000073,을지로6가.국립중앙의료원,2172,127.0058435,37.56646311,1952014.694,956360.0736
442,101000074,동대문역사문화공원,2173,127.0083555,37.56735414,1952112.386,956582.4319
443,101000075,동대문역사문화공원,2174,127.0090235,37.5676037,1952139.765,956641.5686
444,101000077,충무아트센터.스포츠센터.중부소방서,2177,127.0140459,37.56519278,1951869.98,957083.7194
445,101000078,충무아트센터.스포츠센터.중부소방서,2178,127.0147409,37.56501789,1951850.259,957144.9974
446,101000079,성동공업고등학교(무궁화회관),2179,127.0157558,37.56834819,1952219.277,957236.5314
447,101000080,성동공업고등학교앞,2180,127.0161295,37.56869506,1952257.59,957269.7311
448,101000081,신당역.중앙시장앞,2181,127.0187427,37.56572828,1951927.256,957498.8167
449,101000082,신당역.중앙시장앞,2182,127.0194795,37.56549207,1951900.717,957563.752
450,101000083,성동고등학교,2183,127.0220571,37.56556371,1951907.504,957791.4296
451,101000084,성동고등학교,2184,127.0225483,37.56518065,1951864.785,957834.5933
452,101000085,신당동떡볶이타운.중구여성플라자,2187,127.0150959,37.56276601,1951600.263,957175.0599
453,101000086,신당동떡볶이타운.중구여성플라자,2188,127.0151909,37.56231004,1951549.632,957183.189
454,101000087,신당동.청구역,2189,127.0132161,37.5589483,1951177.566,957006.8481
455,101000088,신당동.청구역,2190,127.0130317,37.5592574,1951211.943,956990.7393
456,101000089,약수역2번출구.가온도서관,2191,127.0111466,37.55598121,1950849.332,956822.355
457,101000090,약수역3번출구.약수하이츠,2192,127.0113797,37.55574961,1950823.53,956842.81
458,101000091,약수역4번출구.금호터널입구,2193,127.012012,37.553399,1950562.452,956897.3041
459,101000092,약수역5번출구.금호터널입구,2194,127.0118693,37.55292373,1950509.789,956884.4259
460,101000093,약수역8번출구.신당사회복지관,2195,127.0099567,37.55386465,1950615.058,956716.033
461,101000094,약수역7번출구.약수동주민센터,2196,127.0092978,37.55285097,1950502.899,956657.2471
462,101000095,송도병원앞,2197,127.0077187,37.55026765,1950217.023,956516.2665
463,101000096,송도병원앞,2198,127.0073984,37.55022712,1950212.674,956487.9503
464,101000097,장충체육관앞,2201,127.0077841,37.55848112,1951128.233,956526.815
465,101000098,장충체육관앞,2202,127.0078282,37.55800173,1951075.027,956530.4315
466,101000099,장충동.동국대입구,2203,127.0059098,37.56062132,1951366.546,956362.5214
467,101000100,장충동.동국대입구,2204,127.0056291,37.56066639,1951371.677,956337.7564
468,101000101,퇴계로6가,2205,127.0039664,37.56332198,1951667.075,956192.4628
469,101000102,퇴계로6가,2206,127.0032725,37.56350492,1951687.695,956131.2874
470,101000103,퇴계로5가.제일병원,2207,126.999966,37.56238041,1951564.485,955838.6067
471,101000104,퇴계로5가,2208,126.9998891,37.56268768,1951598.611,955831.9965
472,101000105,국립극장.반얀트리호텔,2209,127.0010947,37.55148182,1950354.813,955931.8726
473,101000106,국립극장.반얀트리호텔,2210,127.0009473,37.55168532,1950377.459,955918.9726
474,101000107,청구역,2211,127.0146561,37.55996006,1951289.158,957134.6105
475,101000108,청구역,2212,127.0142192,37.55993038,1951286.064,957096.0064
476,101000109,동화동,2213,127.0183371,37.55993702,1951284.929,957459.704
477,101000110,동화동,2214,127.0182737,37.55981268,1951271.163,957454.0338
478,101000111,백범광장,2215,126.980093,37.555737,1950836.956,954079.398
479,101000113,남대문경찰서,2218,126.9737449,37.55401444,1950648.966,953517.6303
480,101000114,남대문시장앞.이회영활동터,2219,126.9785804,37.56093942,1951414.878,953948.9991
481,101000115,남산케이블카.남산산책로입구,2220,126.9839798,37.55526518,1950782.718,954422.4133
482,101000116,서울애니메이션센터숭의여대,2221,126.9875027,37.55862038,1951153.258,954735.6059
483,101000117,동대입구역.장충동,2222,127.0053855,37.55813433,1951090.871,956314.7635
484,101000119,청계1가.광교,2224,126.9836249,37.56846165,1952246.972,954399.1106
485,101000120,청계2가.삼일교,2225,126.9885302,37.56784047,1952175.686,954831.9237
486,101000121,청계4가.배오개다리,2226,126.9971755,37.56848437,1952243.003,955595.7805
487,101000122,청계5가.방산시장,2227,127.0006713,37.5691386,1952313.941,955904.8808
488,101000123,청계6가.평화시장,2228,127.0044818,37.5693746,1952338.342,956241.5218
489,101000124,청계7가.동평화.청평화시장,2229,127.0138508,37.56951354,1952349.435,957068.9692
490,101000125,청계8가.영도교,2230,127.0188254,37.57065093,1952473.362,957508.9168
491,101000128,신한은행본점,2233,126.9755852,37.56119655,1951444.877,953684.6248
492,101000130,동대문역사문화공원,2235,127.0091092,37.56541133,1951896.493,956647.8663
493,101000131,버티고개,2236,127.0060242,37.54780415,1949944.496,956365.1525
494,101000132,버티고개,2237,127.0058182,37.54749779,1949910.602,956346.7769
495,101000135,청계3가.세운교,2240,126.9938077,37.56820581,1952213.695,955298.203
496,101000136,청계6가.오간수교,2241,127.0090361,37.56948518,1952348.5,956643.7719
497,101000137,충무로역.매일경제,2242,126.9933464,37.56160077,1951481.118,955253.5147
498,101000141,을지로입구역.광교,2246,126.9824738,37.56755769,1952147.241,954296.9043
499,101000147,도로교통공단앞,2252,127.0247418,37.56493905,1951836.999,958028.1745
500,101000148,명동국민은행앞,2253,126.9825866,37.5645021,1951808.184,954304.9993
501,101000149,남산북측순환로입구,2254,126.9988218,37.55069862,1950268.989,955730.6436
502,101000150,신당동삼성아파트,2255,127.0187299,37.5585545,1951131.368,957493.6107
503,101000151,신당동대우푸르지오,2256,127.0191882,37.55792331,1951061.134,957533.7304
504,101000152,황학동주민센터,2257,127.0234024,37.56685562,1952050.232,957910.9647
505,101000153,신당초등학교앞,2258,127.0238272,37.56447665,1951786.107,957947.1423
506,101000154,금호베스트빌.삼성래미안아파트,2259,127.0241444,37.56154262,1951460.45,957973.5076
507,101000155,금호베스트빌.삼성래미안아파트,2260,127.0243472,37.56225445,1951539.333,957991.8182
508,101000156,도로교통공단후문,2261,127.0241145,37.56445709,1951783.808,957972.5042
509,101000157,서대문경찰서.농협은행.유관순활동터,2262,126.9675116,37.56528196,1951902.142,952974.1418
